#bin	chrom	chromStart	chromEnd	ix	type	frag	fragStart	fragEnd	strand
846	chr20	34295558	34328150	1289	W	contig_9967	0	32592	+
105	chr20	34328888	34351417	1291	W	contig_9968	0	22529	+
847	chr20	34351537	34373542	1293	W	contig_9969	0	22005	+
847	chr20	34373787	34384201	1295	W	contig_9970	0	10414	+
847	chr20	34384521	34429608	1297	W	contig_9971	0	45087	+
847	chr20	34429728	34447327	1299	W	contig_9972	0	17599	+
105	chr20	34447876	34478041	1301	W	contig_9973	0	30165	+
848	chr20	34478141	34488142	1303	W	contig_9974	0	10001	+
848	chr20	34488355	34495489	1305	W	contig_9975	0	7134	+
848	chr20	34496573	34504710	1307	W	contig_9976	0	8137	+
848	chr20	34507380	34513767	1309	W	contig_9977	0	6387	+
848	chr20	34515735	34518605	1311	W	contig_9978	0	2870	+
848	chr20	34519642	34577738	1313	W	contig_9979	0	58096	+
13	chr20	34578425	34623417	1315	W	contig_9980	0	44992	+
849	chr20	34623791	34625389	1317	W	contig_9981	0	1598	+
849	chr20	34627724	34631102	1319	W	contig_9982	0	3378	+
849	chr20	34631392	34647763	1321	W	contig_9983	0	16371	+
849	chr20	34648165	34659332	1323	W	contig_9984	0	11167	+
849	chr20	34659543	34671696	1325	W	contig_9985	0	12153	+
849	chr20	34672055	34697471	1327	W	contig_9986	0	25416	+
849	chr20	34697571	34699624	1329	W	contig_9987	0	2053	+
106	chr20	34699724	34738905	1331	W	contig_9988	0	39181	+
850	chr20	34739366	34744189	1333	W	contig_9989	0	4823	+
850	chr20	34744494	34746110	1335	W	contig_9990	0	1616	+
850	chr20	34746466	34751792	1337	W	contig_9991	0	5326	+
850	chr20	34751892	34784029	1339	W	contig_9992	0	32137	+
850	chr20	34784225	34810803	1341	W	contig_9993	0	26578	+
850	chr20	34811129	34820576	1343	W	contig_9994	0	9447	+
850	chr20	34820749	34823795	1345	W	contig_9995	0	3046	+
106	chr20	34824043	34899430	1347	W	contig_9996	0	75387	+
851	chr20	34899579	34902575	1349	W	contig_9997	0	2996	+
851	chr20	34902962	34964574	1351	W	contig_9998	0	61612	+
106	chr20	34964703	35024780	1353	W	contig_9999	0	60077	+
852	chr20	35024946	35097628	1355	W	contig_10000	0	72682	+
106	chr20	35097816	35213737	1357	W	contig_10001	0	115921	+
106	chr20	35214431	35258385	1359	W	contig_10002	0	43954	+
854	chr20	35259050	35371689	1361	W	contig_10003	0	112639	+
854	chr20	35372309	35374525	1363	W	contig_10004	0	2216	+
106	chr20	35374793	35522017	1365	W	contig_10005	0	147224	+
856	chr20	35522117	35558663	1367	W	contig_10006	0	36546	+
856	chr20	35558827	35564981	1369	W	contig_10007	0	6154	+
856	chr20	35566765	35578952	1371	W	contig_10008	0	12187	+
13	chr20	35579105	35741734	1373	W	contig_10009	0	162629	+
857	chr20	35743097	35769968	1375	W	contig_10010	0	26871	+
107	chr20	35770068	35799004	1377	W	contig_10011	0	28936	+
858	chr20	35799432	35812161	1379	W	contig_10012	0	12729	+
858	chr20	35812780	35824937	1381	W	contig_10013	0	12157	+
858	chr20	35825387	35826817	1383	W	contig_10014	0	1430	+
107	chr20	35828305	35937402	1385	W	contig_10015	0	109097	+
859	chr20	35938454	36028531	1387	W	contig_10016	0	90077	+
859	chr20	36028721	36030389	1389	W	contig_10017	0	1668	+
859	chr20	36030502	36032060	1391	W	contig_10018	0	1558	+
107	chr20	36032579	36048435	1393	W	contig_10019	0	15856	+
860	chr20	36048577	36051573	1395	W	contig_10020	0	2996	+
860	chr20	36051933	36113425	1397	W	contig_10021	0	61492	+
860	chr20	36114327	36118061	1399	W	contig_10022	0	3734	+
860	chr20	36120533	36143215	1401	W	contig_10023	0	22682	+
860	chr20	36143542	36147433	1403	W	contig_10024	0	3891	+
860	chr20	36148223	36166046	1405	W	contig_10025	0	17823	+
107	chr20	36166146	36181830	1407	W	contig_10026	0	15684	+
861	chr20	36182652	36221930	1409	W	contig_10027	0	39278	+
861	chr20	36222140	36275155	1411	W	contig_10028	0	53015	+
861	chr20	36276644	36305801	1413	W	contig_10029	0	29157	+
107	chr20	36306426	36344056	1415	W	contig_10030	0	37630	+
862	chr20	36344426	36398667	1417	W	contig_10031	0	54241	+
107	chr20	36398797	36471260	1419	W	contig_10032	0	72463	+
863	chr20	36471469	36564837	1421	W	contig_10033	0	93368	+
863	chr20	36565062	36565748	1423	W	contig_10034	0	686	+
107	chr20	36566311	36604872	1425	W	contig_10035	0	38561	+
864	chr20	36605393	36619955	1427	W	contig_10036	0	14562	+
864	chr20	36620058	36645776	1429	W	contig_10037	0	25718	+
864	chr20	36645972	36687756	1431	W	contig_10038	0	41784	+
864	chr20	36689095	36698463	1433	W	contig_10039	0	9368	+
13	chr20	36698618	36702953	1435	W	contig_10040	0	4335	+
865	chr20	36704787	36791208	1437	W	contig_10041	0	86421	+
865	chr20	36791503	36826123	1439	W	contig_10042	0	34620	+
865	chr20	36826223	36827747	1441	W	contig_10043	0	1524	+
108	chr20	36828394	36837781	1443	W	contig_10044	0	9387	+
866	chr20	36837881	36841642	1445	W	contig_10045	0	3761	+
866	chr20	36842174	36905849	1447	W	contig_10046	0	63675	+
866	chr20	36905949	36907893	1449	W	contig_10047	0	1944	+
866	chr20	36908637	36939143	1451	W	contig_10048	0	30506	+
108	chr20	36939243	36964973	1453	W	contig_10049	0	25730	+
867	chr20	36965961	37029246	1455	W	contig_10050	0	63285	+
867	chr20	37029668	37032771	1457	W	contig_10051	0	3103	+
867	chr20	37033011	37083305	1459	W	contig_10052	0	50294	+
108	chr20	37083566	37108267	1461	W	contig_10053	0	24701	+
108	chr20	37108929	37233261	1463	W	contig_10054	0	124332	+
869	chr20	37233617	37235981	1465	W	contig_10055	0	2364	+
108	chr20	37236082	37439831	1467	W	contig_10056	0	203749	+
870	chr20	37439977	37444140	1469	W	contig_10057	0	4163	+
108	chr20	37445442	37539252	1471	W	contig_10058	0	93810	+
871	chr20	37539552	37612948	1473	W	contig_10059	0	73396	+
108	chr20	37613153	37637273	1475	W	contig_10060	0	24120	+
872	chr20	37637433	37640541	1477	W	contig_10061	0	3108	+
872	chr20	37640653	37659368	1479	W	contig_10062	0	18715	+
13	chr20	37660143	37816766	1481	W	contig_10063	0	156623	+
873	chr20	37817530	37876872	1483	W	contig_10064	0	59342	+
109	chr20	37877063	38139145	1485	W	contig_10065	0	262082	+
109	chr20	38140850	38142557	1487	W	contig_10066	0	1707	+
876	chr20	38142995	38216057	1489	W	contig_10067	0	73062	+
876	chr20	38216250	38221162	1491	W	contig_10068	0	4912	+
876	chr20	38221262	38238751	1493	W	contig_10069	0	17489	+
876	chr20	38238876	38244529	1495	W	contig_10070	0	5653	+
109	chr20	38244757	38302694	1497	W	contig_10071	0	57937	+
877	chr20	38303454	38368740	1499	W	contig_10072	0	65286	+
109	chr20	38368840	38495555	1501	W	contig_10073	0	126715	+
109	chr20	38495962	38602673	1503	W	contig_10074	0	106711	+
879	chr20	38603001	38605110	1505	W	contig_10075	0	2109	+
109	chr20	38608767	38727460	1507	W	contig_10076	0	118693	+
880	chr20	38727861	38770357	1509	W	contig_10077	0	42496	+
13	chr20	38770517	38800995	1511	W	contig_10078	0	30478	+
881	chr20	38801239	38820303	1513	W	contig_10079	0	19064	+
881	chr20	38820519	38836871	1515	W	contig_10080	0	16352	+
881	chr20	38836971	38874808	1517	W	contig_10081	0	37837	+
881	chr20	38875193	38919839	1519	W	contig_10082	0	44646	+
110	chr20	38919939	39006882	1521	W	contig_10083	0	86943	+
110	chr20	39007129	39088422	1523	W	contig_10084	0	81293	+
883	chr20	39088703	39139721	1525	W	contig_10085	0	51018	+
110	chr20	39139821	39268895	1527	W	contig_10086	0	129074	+
884	chr20	39268995	39271789	1529	W	contig_10087	0	2794	+
110	chr20	39272116	39469534	1531	W	contig_10088	0	197418	+
886	chr20	39469670	39483316	1533	W	contig_10089	0	13646	+
110	chr20	39483833	39620224	1535	W	contig_10090	0	136391	+
887	chr20	39620349	39622084	1537	W	contig_10091	0	1735	+
887	chr20	39623835	39643725	1539	W	contig_10092	0	19890	+
887	chr20	39643825	39651930	1541	W	contig_10093	0	8105	+
110	chr20	39652806	39732088	1543	W	contig_10094	0	79282	+
888	chr20	39732188	39770868	1545	W	contig_10095	0	38680	+
888	chr20	39771575	39793071	1547	W	contig_10096	0	21496	+
888	chr20	39793218	39838353	1549	W	contig_10097	0	45135	+
13	chr20	39839602	39849070	1551	W	contig_10098	0	9468	+
889	chr20	39849237	39851544	1553	W	contig_10099	0	2307	+
889	chr20	39851909	39935188	1555	W	contig_10100	0	83279	+
111	chr20	39935535	39998147	1557	W	contig_10101	0	62612	+
890	chr20	39998542	40024643	1559	W	contig_10102	0	26101	+
890	chr20	40024743	40087904	1561	W	contig_10103	0	63161	+
111	chr20	40088004	40119837	1563	W	contig_10104	0	31833	+
891	chr20	40120275	40121725	1565	W	contig_10105	0	1450	+
891	chr20	40122358	40124101	1567	W	contig_10106	0	1743	+
891	chr20	40127241	40177886	1569	W	contig_10107	0	50645	+
891	chr20	40178284	40222646	1571	W	contig_10108	0	44362	+
111	chr20	40225413	40297985	1573	W	contig_10109	0	72572	+
892	chr20	40298188	40299969	1575	W	contig_10110	0	1781	+
892	chr20	40300069	40305000	1577	W	contig_10111	0	4931	+
892	chr20	40305131	40320661	1579	W	contig_10112	0	15530	+
111	chr20	40320761	40474310	1581	W	contig_10113	0	153549	+
111	chr20	40474450	40616994	1583	W	contig_10114	0	142544	+
894	chr20	40617405	40620772	1585	W	contig_10115	0	3367	+
111	chr20	40621249	40684419	1587	W	contig_10116	0	63170	+
895	chr20	40684553	40714488	1589	W	contig_10117	0	29935	+
895	chr20	40714734	40733986	1591	W	contig_10118	0	19252	+
895	chr20	40734251	40736493	1593	W	contig_10119	0	2242	+
895	chr20	40736812	40762741	1595	W	contig_10120	0	25929	+
111	chr20	40762841	40774635	1597	W	contig_10121	0	11794	+
896	chr20	40776389	40787592	1599	W	contig_10122	0	11203	+
896	chr20	40788074	40797094	1601	W	contig_10123	0	9020	+
896	chr20	40797208	40798656	1603	W	contig_10124	0	1448	+
896	chr20	40798756	40821332	1605	W	contig_10125	0	22576	+
896	chr20	40821450	40832569	1607	W	contig_10126	0	11119	+
896	chr20	40833015	40885067	1609	W	contig_10127	0	52052	+
13	chr20	40885740	40895294	1611	W	contig_10128	0	9554	+
897	chr20	40895559	40916063	1613	W	contig_10129	0	20504	+
897	chr20	40916163	40982437	1615	W	contig_10130	0	66274	+
897	chr20	40982537	40990093	1617	W	contig_10131	0	7556	+
897	chr20	40990351	41009584	1619	W	contig_10132	0	19233	+
112	chr20	41010329	41058675	1621	W	contig_10133	0	48346	+
898	chr20	41060629	41071612	1623	W	contig_10134	0	10983	+
898	chr20	41072199	41095431	1625	W	contig_10135	0	23232	+
898	chr20	41096072	41117391	1627	W	contig_10136	0	21319	+
112	chr20	41117491	41186086	1629	W	contig_10137	0	68595	+
899	chr20	41186186	41220570	1631	W	contig_10138	0	34384	+
112	chr20	41221817	41289794	1633	W	contig_10139	0	67977	+
900	chr20	41289894	41335212	1635	W	contig_10140	0	45318	+
900	chr20	41335550	41343795	1637	W	contig_10141	0	8245	+
900	chr20	41344320	41373857	1639	W	contig_10142	0	29537	+
900	chr20	41374096	41404038	1641	W	contig_10143	0	29942	+
112	chr20	41404181	41614872	1643	W	contig_10144	0	210691	+
902	chr20	41615063	41627861	1645	W	contig_10145	0	12798	+
902	chr20	41627996	41677467	1647	W	contig_10146	0	49471	+
112	chr20	41677719	41731372	1649	W	contig_10147	0	53653	+
903	chr20	41731817	41776049	1651	W	contig_10148	0	44232	+
112	chr20	41776185	41905408	1653	W	contig_10149	0	129223	+
904	chr20	41906009	41907067	1655	W	contig_10150	0	1058	+
904	chr20	41907862	41913031	1657	W	contig_10151	0	5169	+
904	chr20	41916360	41918331	1659	W	contig_10152	0	1971	+
1	chr20	41918431	41998115	1661	W	contig_10153	0	79684	+
905	chr20	41998423	42016895	1663	W	contig_10154	0	18472	+
905	chr20	42017332	42050658	1665	W	contig_10155	0	33326	+
113	chr20	42050990	42074760	1667	W	contig_10156	0	23770	+
906	chr20	42075033	42080579	1669	W	contig_10157	0	5546	+
906	chr20	42081870	42121164	1671	W	contig_10158	0	39294	+
906	chr20	42121264	42130105	1673	W	contig_10159	0	8841	+
906	chr20	42131488	42186126	1675	W	contig_10160	0	54638	+
113	chr20	42186253	42225701	1677	W	contig_10161	0	39448	+
907	chr20	42226646	42233732	1679	W	contig_10162	0	7086	+
907	chr20	42234615	42242674	1681	W	contig_10163	0	8059	+
907	chr20	42243144	42245556	1683	W	contig_10164	0	2412	+
907	chr20	42246115	42276758	1685	W	contig_10165	0	30643	+
907	chr20	42277381	42281846	1687	W	contig_10166	0	4465	+
907	chr20	42282953	42284630	1689	W	contig_10167	0	1677	+
907	chr20	42285866	42291042	1691	W	contig_10168	0	5176	+
113	chr20	42291273	42351359	1693	W	contig_10169	0	60086	+
908	chr20	42351737	42368096	1695	W	contig_10170	0	16359	+
908	chr20	42368285	42419436	1697	W	contig_10171	0	51151	+
908	chr20	42420303	42462061	1699	W	contig_10172	0	41758	+
113	chr20	42463141	42470103	1701	W	contig_10173	0	6962	+
909	chr20	42470576	42561362	1703	W	contig_10174	0	90786	+
909	chr20	42561479	42569346	1705	W	contig_10175	0	7867	+
909	chr20	42569466	42580161	1707	W	contig_10176	0	10695	+
909	chr20	42580741	42582675	1709	W	contig_10177	0	1934	+
113	chr20	42582877	42615719	1711	W	contig_10178	0	32842	+
910	chr20	42615913	42692093	1713	W	contig_10179	0	76180	+
113	chr20	42692193	42760221	1715	W	contig_10180	0	68028	+
911	chr20	42760464	42807128	1717	W	contig_10181	0	46664	+
113	chr20	42807337	42895561	1719	W	contig_10182	0	88224	+
912	chr20	42895741	42902980	1721	W	contig_10183	0	7239	+
912	chr20	42903329	42907865	1723	W	contig_10184	0	4536	+
912	chr20	42908410	42915475	1725	W	contig_10185	0	7065	+
912	chr20	42915858	42973460	1727	W	contig_10186	0	57602	+
14	chr20	42973560	42993056	1729	W	contig_10187	0	19496	+
913	chr20	42993627	43055480	1731	W	contig_10188	0	61853	+
114	chr20	43055820	43125203	1733	W	contig_10189	0	69383	+
914	chr20	43125388	43133631	1735	W	contig_10190	0	8243	+
914	chr20	43134379	43138379	1737	W	contig_10191	0	4000	+
914	chr20	43138539	43142888	1739	W	contig_10192	0	4349	+
914	chr20	43143444	43174038	1741	W	contig_10193	0	30594	+
914	chr20	43174552	43183831	1743	W	contig_10194	0	9279	+
114	chr20	43184354	43344843	1745	W	contig_10195	0	160489	+
114	chr20	43344943	43482400	1747	W	contig_10196	0	137457	+
114	chr20	43482658	43548129	1749	W	contig_10197	0	65471	+
917	chr20	43548325	43551948	1751	W	contig_10198	0	3623	+
114	chr20	43552185	43655445	1753	W	contig_10199	0	103260	+
918	chr20	43655731	43751113	1755	W	contig_10200	0	95382	+
918	chr20	43751563	43775496	1757	W	contig_10201	0	23933	+
114	chr20	43775660	43823290	1759	W	contig_10202	0	47630	+
919	chr20	43823516	43847510	1761	W	contig_10203	0	23994	+
114	chr20	43847665	43925836	1763	W	contig_10204	0	78171	+
920	chr20	43925936	43949853	1765	W	contig_10205	0	23917	+
920	chr20	43950150	44018988	1767	W	contig_10206	0	68838	+
14	chr20	44019088	44064598	1769	W	contig_10207	0	45510	+
921	chr20	44065212	44114093	1771	W	contig_10208	0	48881	+
115	chr20	44114193	44308360	1773	W	contig_10209	0	194167	+
923	chr20	44309061	44322244	1775	W	contig_10210	0	13183	+
923	chr20	44322531	44348016	1777	W	contig_10211	0	25485	+
115	chr20	44348187	44661156	1779	W	contig_10212	0	312969	+
115	chr20	44661425	44811253	1781	W	contig_10213	0	149828	+
115	chr20	44811429	44828968	1783	W	contig_10214	0	17539	+
927	chr20	44829924	44869411	1785	W	contig_10215	0	39487	+
927	chr20	44869708	44883512	1787	W	contig_10216	0	13804	+
115	chr20	44883680	45056184	1789	W	contig_10217	0	172504	+
928	chr20	45056485	45067486	1791	W	contig_10218	0	11001	+
14	chr20	45067586	45106563	1793	W	contig_10219	0	38977	+
929	chr20	45106979	45201198	1795	W	contig_10220	0	94219	+
929	chr20	45201320	45206528	1797	W	contig_10221	0	5208	+
116	chr20	45206628	45223896	1799	W	contig_10222	0	17268	+
930	chr20	45224175	45241695	1801	W	contig_10223	0	17520	+
930	chr20	45241958	45293438	1803	W	contig_10224	0	51480	+
116	chr20	45293538	45398909	1805	W	contig_10225	0	105371	+
931	chr20	45399344	45404954	1807	W	contig_10226	0	5610	+
931	chr20	45405054	45469781	1809	W	contig_10227	0	64727	+
931	chr20	45470831	45473795	1811	W	contig_10228	0	2964	+
116	chr20	45474088	45493474	1813	W	contig_10229	0	19386	+
116	chr20	45493884	45648802	1815	W	contig_10230	0	154918	+
933	chr20	45649135	45729944	1817	W	contig_10231	0	80809	+
116	chr20	45730044	45803030	1819	W	contig_10232	0	72986	+
116	chr20	45803130	45917614	1821	W	contig_10233	0	114484	+
116	chr20	45918295	46031557	1823	W	contig_10234	0	113262	+
936	chr20	46031657	46100423	1825	W	contig_10235	0	68766	+
14	chr20	46100523	46155916	1827	W	contig_10236	0	55393	+
937	chr20	46156413	46159512	1829	W	contig_10237	0	3099	+
937	chr20	46160262	46164347	1831	W	contig_10238	0	4085	+
937	chr20	46164526	46223775	1833	W	contig_10239	0	59249	+
117	chr20	46223891	46302001	1835	W	contig_10240	0	78110	+
938	chr20	46302104	46352161	1837	W	contig_10241	0	50057	+
117	chr20	46352909	46422661	1839	W	contig_10242	0	69752	+
939	chr20	46422761	46440893	1841	W	contig_10243	0	18132	+
939	chr20	46440993	46461388	1843	W	contig_10244	0	20395	+
117	chr20	46461619	46674118	1845	W	contig_10245	0	212499	+
117	chr20	46675111	46807076	1847	W	contig_10246	0	131965	+
117	chr20	46807217	46942099	1849	W	contig_10247	0	134882	+
14	chr20	46942455	47200024	1851	W	contig_10248	0	257569	+
118	chr20	47200124	47559334	1853	W	contig_10249	0	359210	+
118	chr20	47559898	47586818	1855	W	contig_10250	0	26920	+
948	chr20	47587378	47691625	1857	W	contig_10251	0	104247	+
118	chr20	47691725	47717511	1859	W	contig_10252	0	25786	+
949	chr20	47717730	47754121	1861	W	contig_10253	0	36391	+
949	chr20	47754310	47757583	1863	W	contig_10254	0	3273	+
949	chr20	47757683	47830415	1865	W	contig_10255	0	72732	+
949	chr20	47830685	47838131	1867	W	contig_10256	0	7446	+
118	chr20	47838231	47849715	1869	W	contig_10257	0	11484	+
950	chr20	47849815	47934147	1871	W	contig_10258	0	84332	+
118	chr20	47934322	48037667	1873	W	contig_10259	0	103345	+
951	chr20	48037767	48059991	1875	W	contig_10260	0	22224	+
118	chr20	48060091	48145882	1877	W	contig_10261	0	85791	+
952	chr20	48146072	48148613	1879	W	contig_10262	0	2541	+
14	chr20	48148718	48586265	1881	W	contig_10263	0	437547	+
955	chr20	48586365	48608681	1883	W	contig_10264	0	22316	+
119	chr20	48608984	48707842	1885	W	contig_10265	0	98858	+
956	chr20	48708338	48712262	1887	W	contig_10266	0	3924	+
956	chr20	48712793	48715077	1889	W	contig_10267	0	2284	+
956	chr20	48715177	48734857	1891	W	contig_10268	0	19680	+
956	chr20	48735058	48739671	1893	W	contig_10269	0	4613	+
956	chr20	48739771	48750073	1895	W	contig_10270	0	10302	+
119	chr20	48750673	48991152	1897	W	contig_10271	0	240479	+
119	chr20	48991925	49061270	1899	W	contig_10272	0	69345	+
959	chr20	49061370	49137023	1901	W	contig_10273	0	75653	+
119	chr20	49138236	49156622	1903	W	contig_10274	0	18386	+
14	chr20	49158308	49399458	1905	W	contig_10275	0	241150	+
120	chr20	49399701	49602162	1907	W	contig_10276	0	202461	+
963	chr20	49602273	49627726	1909	W	contig_10277	0	25453	+
120	chr20	49627826	49797869	1911	W	contig_10278	0	170043	+
964	chr20	49797999	49801906	1913	W	contig_10279	0	3907	+
120	chr20	49802090	49958989	1915	W	contig_10280	0	156899	+
966	chr20	49959089	49963580	1917	W	contig_10281	0	4491	+
966	chr20	49963840	49970522	1919	W	contig_10282	0	6682	+
966	chr20	49971140	49976507	1921	W	contig_10283	0	5367	+
966	chr20	49976607	50025158	1923	W	contig_10284	0	48551	+
966	chr20	50026045	50043501	1925	W	contig_10285	0	17456	+
120	chr20	50043909	50120766	1927	W	contig_10286	0	76857	+
967	chr20	50121166	50172136	1929	W	contig_10287	0	50970	+
967	chr20	50173456	50177587	1931	W	contig_10288	0	4131	+
967	chr20	50177687	50181600	1933	W	contig_10289	0	3913	+
120	chr20	50181848	50209689	1935	W	contig_10290	0	27841	+
968	chr20	50209839	50233579	1937	W	contig_10291	0	23740	+
968	chr20	50234027	50263092	1939	W	contig_10292	0	29065	+
1	chr20	50263336	50331712	1941	W	contig_10293	0	68376	+
969	chr20	50331966	50372933	1943	W	contig_10294	0	40967	+
121	chr20	50373173	50591275	1945	W	contig_10295	0	218102	+
121	chr20	50591378	50622598	1947	W	contig_10296	0	31220	+
121	chr20	50622746	50753583	1949	W	contig_10297	0	130837	+
972	chr20	50754313	50755187	1951	W	contig_10298	0	874	+
121	chr20	50758039	50880342	1953	W	contig_10299	0	122303	+
973	chr20	50880750	50922272	1955	W	contig_10300	0	41522	+
973	chr20	50922446	50970403	1957	W	contig_10301	0	47957	+
121	chr20	50970509	51029305	1959	W	contig_10302	0	58796	+
974	chr20	51029429	51088774	1961	W	contig_10303	0	59345	+
121	chr20	51089172	51121052	1963	W	contig_10304	0	31880	+
121	chr20	51121152	51283570	1965	W	contig_10305	0	162418	+
976	chr20	51283730	51291631	1967	W	contig_10306	0	7901	+
976	chr20	51291731	51320193	1969	W	contig_10307	0	28462	+
976	chr20	51320372	51322034	1971	W	contig_10308	0	1662	+
976	chr20	51322280	51351584	1973	W	contig_10309	0	29304	+
976	chr20	51352047	51371043	1975	W	contig_10310	0	18996	+
976	chr20	51371143	51376443	1977	W	contig_10311	0	5300	+
15	chr20	51376789	51559498	1979	W	contig_10312	0	182709	+
122	chr20	51559808	51643192	1981	W	contig_10313	0	83384	+
979	chr20	51643781	51697883	1983	W	contig_10314	0	54102	+
979	chr20	51698095	51760520	1985	W	contig_10315	0	62425	+
122	chr20	51761606	51801098	1987	W	contig_10316	0	39492	+
980	chr20	51801198	51845043	1989	W	contig_10317	0	43845	+
980	chr20	51845148	51884185	1991	W	contig_10318	0	39037	+
122	chr20	51884403	52120421	1993	W	contig_10319	0	236018	+
982	chr20	52120799	52124149	1995	W	contig_10320	0	3350	+
982	chr20	52124354	52152298	1997	W	contig_10321	0	27944	+
122	chr20	52152398	52244527	1999	W	contig_10322	0	92129	+
122	chr20	52244627	52298011	2001	W	contig_10323	0	53384	+
984	chr20	52299159	52321436	2003	W	contig_10324	0	22277	+
15	chr20	52321609	52445140	2005	W	contig_10325	0	123531	+
985	chr20	52445308	52451893	2007	W	contig_10326	0	6585	+
123	chr20	52453869	52616831	2009	W	contig_10327	0	162962	+
986	chr20	52617034	52618035	2011	W	contig_10328	0	1001	+
986	chr20	52618697	52620710	2013	W	contig_10329	0	2013	+
986	chr20	52621155	52635173	2015	W	contig_10330	0	14018	+
123	chr20	52635273	52949210	2017	W	contig_10331	0	313937	+
123	chr20	52949375	52971927	2019	W	contig_10332	0	22552	+
123	chr20	52972027	53282762	2021	W	contig_10333	0	310735	+
991	chr20	53282862	53305544	2023	W	contig_10334	0	22682	+
991	chr20	53305788	53315049	2025	W	contig_10335	0	9261	+
991	chr20	53315868	53318833	2027	W	contig_10336	0	2965	+
991	chr20	53319529	53320340	2029	W	contig_10337	0	811	+
123	chr20	53320440	53405647	2031	W	contig_10338	0	85207	+
992	chr20	53405747	53412632	2033	W	contig_10339	0	6885	+
992	chr20	53413159	53467882	2035	W	contig_10340	0	54723	+
15	chr20	53468688	53493052	2037	W	contig_10341	0	24364	+
124	chr20	53493905	53736769	2039	W	contig_10342	0	242864	+
124	chr20	53736869	53784342	2041	W	contig_10343	0	47473	+
995	chr20	53784523	53797974	2043	W	contig_10344	0	13451	+
124	chr20	53798255	53880209	2045	W	contig_10345	0	81954	+
996	chr20	53880404	53981668	2047	W	contig_10346	0	101264	+
124	chr20	53982214	54018173	2049	W	contig_10347	0	35959	+
997	chr20	54018273	54041947	2051	W	contig_10348	0	23674	+
997	chr20	54042140	54049869	2053	W	contig_10349	0	7729	+
997	chr20	54050029	54063568	2055	W	contig_10350	0	13539	+
997	chr20	54063668	54097691	2057	W	contig_10351	0	34023	+
124	chr20	54097845	54136839	2059	W	contig_10352	0	38994	+
998	chr20	54136962	54178944	2061	W	contig_10353	0	41982	+
998	chr20	54179714	54206539	2063	W	contig_10354	0	26825	+
998	chr20	54206646	54225309	2065	W	contig_10355	0	18663	+
124	chr20	54225858	54314144	2067	W	contig_10356	0	88286	+
999	chr20	54314250	54342132	2069	W	contig_10357	0	27882	+
999	chr20	54342232	54388561	2071	W	contig_10358	0	46329	+
15	chr20	54388703	54566982	2073	W	contig_10359	0	178279	+
1001	chr20	54567248	54584447	2075	W	contig_10360	0	17199	+
125	chr20	54584559	54768856	2077	W	contig_10361	0	184297	+
125	chr20	54769004	54951956	2079	W	contig_10362	0	182952	+
1004	chr20	54952607	54956304	2081	W	contig_10363	0	3697	+
1004	chr20	54956404	54977134	2083	W	contig_10364	0	20730	+
1004	chr20	54977244	55040417	2085	W	contig_10365	0	63173	+
1004	chr20	55041306	55044117	2087	W	contig_10366	0	2811	+
125	chr20	55044395	55117834	2089	W	contig_10367	0	73439	+
1005	chr20	55118208	55120844	2091	W	contig_10368	0	2636	+
125	chr20	55120987	55227756	2093	W	contig_10369	0	106769	+
15	chr20	55227891	56066484	2095	W	contig_10370	0	838593	+
126	chr20	56066584	56216792	2097	W	contig_10371	0	150208	+
126	chr20	56216892	56247575	2099	W	contig_10372	0	30683	+
1014	chr20	56247737	56342170	2101	W	contig_10373	0	94433	+
126	chr20	56343664	56362133	2103	W	contig_10374	0	18469	+
126	chr20	56362233	56597646	2105	W	contig_10375	0	235413	+
15	chr20	56598474	56649336	2107	W	contig_10376	0	50862	+
1017	chr20	56650264	56680653	2109	W	contig_10377	0	30389	+
1017	chr20	56680775	56703750	2111	W	contig_10378	0	22975	+
1017	chr20	56703850	56707071	2113	W	contig_10379	0	3221	+
1017	chr20	56707171	56743056	2115	W	contig_10380	0	35885	+
127	chr20	56743156	56858672	2117	W	contig_10381	0	115516	+
127	chr20	56859055	57017243	2119	W	contig_10382	0	158188	+
127	chr20	57017508	57203810	2121	W	contig_10383	0	186302	+
1021	chr20	57203910	57224596	2123	W	contig_10384	0	20686	+
127	chr20	57224700	57350235	2125	W	contig_10385	0	125535	+
127	chr20	57351149	57426479	2127	W	contig_10386	0	75330	+
15	chr20	57426579	57751828	2129	W	contig_10387	0	325249	+
128	chr20	57752020	57860039	2131	W	contig_10388	0	108019	+
1026	chr20	57860139	57879716	2133	W	contig_10389	0	19577	+
128	chr20	57879951	58150188	2135	W	contig_10390	0	270237	+
1028	chr20	58150288	58176209	2137	W	contig_10391	0	25921	+
1028	chr20	58176588	58181929	2139	W	contig_10392	0	5341	+
128	chr20	58182029	58235189	2141	W	contig_10393	0	53160	+
1029	chr20	58235549	58238735	2143	W	contig_10394	0	3186	+
1029	chr20	58238835	58317419	2145	W	contig_10395	0	78584	+
128	chr20	58317729	58330763	2147	W	contig_10396	0	13034	+
1030	chr20	58331186	58359662	2149	W	contig_10397	0	28476	+
128	chr20	58360407	58619067	2151	W	contig_10398	0	258660	+
1032	chr20	58619167	58628302	2153	W	contig_10399	0	9135	+
1032	chr20	58628402	58629255	2155	W	contig_10400	0	853	+
1	chr20	58629355	58793262	2157	W	contig_10401	0	163907	+
