#bin	chrom	chromStart	chromEnd	ix	type	frag	fragStart	fragEnd	strand
585	chrUn_JH373753	21665	23461	11	W	AAEX03022403.1	0	1796	+
585	chrUn_JH373753	25583	27374	13	W	AAEX03022404.1	0	1791	+
585	chrUn_JH373754	0	1968	1	W	AAEX03022405.1	0	1968	+
585	chrUn_JH373754	7516	8763	3	W	AAEX03022406.1	0	1247	+
585	chrUn_JH373754	15672	17698	5	W	AAEX03022407.1	0	2026	+
585	chrUn_JH373754	18495	19737	7	W	AAEX03022408.1	0	1242	+
585	chrUn_JH373754	20582	22240	9	W	AAEX03022409.1	0	1658	+
585	chrUn_JH373754	24098	26084	11	W	AAEX03022410.1	0	1986	+
585	chrUn_JH373754	26106	28117	13	W	AAEX03022411.1	0	2011	+
585	chrUn_JH373754	30176	37094	15	W	AAEX03022412.1	0	6918	+
585	chrUn_JH373755	0	11520	1	W	AAEX03022413.1	0	11520	+
585	chrUn_JH373755	11964	19499	3	W	AAEX03022414.1	0	7535	+
585	chrUn_JH373756	0	7777	1	W	AAEX03022416.1	0	7777	+
585	chrUn_JH373756	10370	21618	3	W	AAEX03022417.1	0	11248	+
585	chrUn_JH373757	0	5864	1	W	AAEX03022418.1	0	5864	+
585	chrUn_JH373757	7937	9237	3	W	AAEX03022419.1	0	1300	+
585	chrUn_JH373757	15287	17205	5	W	AAEX03022420.1	0	1918	+
585	chrUn_JH373757	18962	25235	7	W	AAEX03022421.1	0	6273	+
585	chrUn_JH373757	25245	26592	9	W	AAEX03022422.1	0	1347	+
585	chrUn_JH373757	29216	31530	11	W	AAEX03022423.1	0	2314	+
585	chrUn_JH373758	0	1265	1	W	AAEX03022424.1	0	1265	+
585	chrUn_JH373758	6461	7860	3	W	AAEX03022425.1	0	1399	+
585	chrUn_JH373758	8989	10374	5	W	AAEX03022426.1	0	1385	+
585	chrUn_JH373758	11867	14503	7	W	AAEX03022427.1	0	2636	+
585	chrUn_JH373758	15502	18466	9	W	AAEX03022428.1	0	2964	+
585	chrUn_JH373758	19138	20676	11	W	AAEX03022429.1	0	1538	+
585	chrUn_JH373758	23243	28793	13	W	AAEX03022430.1	0	5550	+
585	chrUn_JH373758	30081	32353	15	W	AAEX03022431.1	0	2272	+
585	chrUn_JH373759	0	1097	1	W	AAEX03022432.1	0	1097	+
585	chrUn_JH373759	2231	6709	3	W	AAEX03022433.1	0	4478	+
585	chrUn_JH373759	6719	17184	5	W	AAEX03022434.1	0	10465	+
585	chrUn_JH373759	20466	21702	7	W	AAEX03022435.1	0	1236	+
585	chrUn_JH373759	24054	25786	9	W	AAEX03022436.1	0	1732	+
585	chrUn_JH373760	0	1861	1	W	AAEX03022437.1	0	1861	+
585	chrUn_JH373760	5674	7714	3	W	AAEX03022438.1	0	2040	+
585	chrUn_JH373760	8225	18666	5	W	AAEX03022439.1	0	10441	+
585	chrUn_JH373760	19875	24511	7	W	AAEX03022440.1	0	4636	+
585	chrUn_JH373761	0	6062	1	W	AAEX03022443.1	0	6062	+
585	chrUn_JH373761	6740	15252	3	W	AAEX03022444.1	0	8512	+
585	chrUn_JH373761	15844	17237	5	W	AAEX03022445.1	0	1393	+
585	chrUn_JH373761	17282	18424	7	W	AAEX03022446.1	0	1142	+
585	chrUn_JH373761	19152	20964	9	W	AAEX03022447.1	0	1812	+
585	chrUn_JH373762	0	2241	1	W	AAEX03022449.1	0	2241	+
585	chrUn_JH373762	2251	3436	3	W	AAEX03022450.1	0	1185	+
585	chrUn_JH373762	5002	6050	5	W	AAEX03022451.1	0	1048	+
585	chrUn_JH373762	6060	11872	7	W	AAEX03022452.1	0	5812	+
585	chrUn_JH373762	11882	13448	9	W	AAEX03022453.1	0	1566	+
585	chrUn_JH373762	13458	18658	11	W	AAEX03022454.1	0	5200	+
585	chrUn_JH373762	19012	20876	13	W	AAEX03022455.1	0	1864	+
585	chrUn_JH373763	0	2705	1	W	AAEX03022457.1	0	2705	+
585	chrUn_JH373763	2744	8206	3	W	AAEX03022458.1	0	5462	+
585	chrUn_JH373763	8705	11617	5	W	AAEX03022459.1	0	2912	+
585	chrUn_JH373763	11770	13346	7	W	AAEX03022460.1	0	1576	+
585	chrUn_JH373763	13356	15004	9	W	AAEX03022461.1	0	1648	+
585	chrUn_JH373763	15870	17128	11	W	AAEX03022462.1	0	1258	+
585	chrUn_JH373763	17525	18582	13	W	AAEX03022463.1	0	1057	+
585	chrUn_JH373763	19072	20244	15	W	AAEX03022464.1	0	1172	+
585	chrUn_JH373763	23433	24529	17	W	AAEX03022465.1	0	1096	+
585	chrUn_JH373764	0	8555	1	W	AAEX03022466.1	0	8555	+
585	chrUn_JH373764	8683	12244	3	W	AAEX03022467.1	0	3561	+
585	chrUn_JH373764	13373	20128	5	W	AAEX03022468.1	0	6755	+
585	chrUn_JH373765	0	1860	1	W	AAEX03022469.1	0	1860	+
585	chrUn_JH373765	2276	4256	3	W	AAEX03022470.1	0	1980	+
585	chrUn_JH373765	4266	6144	5	W	AAEX03022471.1	0	1878	+
585	chrUn_JH373765	6838	15473	7	W	AAEX03022472.1	0	8635	+
585	chrUn_JH373765	15483	20000	9	W	AAEX03022473.1	0	4517	+
585	chrUn_JH373766	0	7708	1	W	AAEX03022478.1	0	7708	+
585	chrUn_JH373766	8720	10220	3	W	AAEX03022479.1	0	1500	+
585	chrUn_JH373766	11428	21026	5	W	AAEX03022480.1	0	9598	+
585	chrUn_JH373767	0	10792	1	W	AAEX03022481.1	0	10792	+
585	chrUn_JH373767	12817	20809	3	W	AAEX03022482.1	0	7992	+
585	chrUn_JH373768	0	6461	1	W	AAEX03022484.1	0	6461	+
585	chrUn_JH373768	7015	12818	3	W	AAEX03022485.1	0	5803	+
585	chrUn_JH373768	15724	22221	5	W	AAEX03022486.1	0	6497	+
585	chrUn_JH373769	0	5788	1	W	AAEX03022487.1	0	5788	+
585	chrUn_JH373769	6686	19644	3	W	AAEX03022488.1	0	12958	+
585	chrUn_JH373770	0	11714	1	W	AAEX03022490.1	0	11714	+
585	chrUn_JH373770	11830	18815	3	W	AAEX03022491.1	0	6985	+
585	chrUn_JH373771	0	7667	1	W	AAEX03022492.1	0	7667	+
585	chrUn_JH373771	7677	18687	3	W	AAEX03022493.1	0	11010	+
585	chrUn_JH373772	0	11571	1	W	AAEX03022494.1	0	11571	+
585	chrUn_JH373772	11863	18962	3	W	AAEX03022495.1	0	7099	+
585	chrUn_JH373773	0	2870	1	W	AAEX03022497.1	0	2870	+
585	chrUn_JH373773	3083	4553	3	W	AAEX03022498.1	0	1470	+
585	chrUn_JH373773	4563	6863	5	W	AAEX03022499.1	0	2300	+
585	chrUn_JH373773	7069	8365	7	W	AAEX03022500.1	0	1296	+
585	chrUn_JH373773	8375	13357	9	W	AAEX03022501.1	0	4982	+
585	chrUn_JH373773	13373	14962	11	W	AAEX03022502.1	0	1589	+
585	chrUn_JH373773	14972	16799	13	W	AAEX03022503.1	0	1827	+
585	chrUn_JH373773	19647	21962	15	W	AAEX03022504.1	0	2315	+
585	chrUn_JH373774	0	2021	1	W	AAEX03022505.1	0	2021	+
585	chrUn_JH373774	4640	5920	3	W	AAEX03022506.1	0	1280	+
585	chrUn_JH373774	7418	10551	5	W	AAEX03022507.1	0	3133	+
585	chrUn_JH373774	11181	14039	7	W	AAEX03022508.1	0	2858	+
585	chrUn_JH373774	16526	21462	9	W	AAEX03022509.1	0	4936	+
585	chrUn_JH373774	25448	26502	11	W	AAEX03022510.1	0	1054	+
585	chrUn_JH373774	28463	30173	13	W	AAEX03022511.1	0	1710	+
585	chrUn_JH373774	31650	33291	15	W	AAEX03022512.1	0	1641	+
585	chrUn_JH373775	0	2161	1	W	AAEX03022513.1	0	2161	+
585	chrUn_JH373775	2965	6378	3	W	AAEX03022514.1	0	3413	+
585	chrUn_JH373775	6388	8349	5	W	AAEX03022515.1	0	1961	+
585	chrUn_JH373775	8359	9876	7	W	AAEX03022516.1	0	1517	+
585	chrUn_JH373775	9886	11265	9	W	AAEX03022517.1	0	1379	+
585	chrUn_JH373775	11275	15982	11	W	AAEX03022518.1	0	4707	+
585	chrUn_JH373775	18901	20858	13	W	AAEX03022519.1	0	1957	+
585	chrUn_JH373775	22256	23772	15	W	AAEX03022520.1	0	1516	+
585	chrUn_JH373776	0	1177	1	W	AAEX03022521.1	0	1177	+
585	chrUn_JH373776	3403	7819	3	W	AAEX03022522.1	0	4416	+
585	chrUn_JH373776	9200	15237	5	W	AAEX03022523.1	0	6037	+
585	chrUn_JH373776	17165	18466	7	W	AAEX03022524.1	0	1301	+
585	chrUn_JH373776	18627	22775	9	W	AAEX03022525.1	0	4148	+
585	chrUn_JH373776	23961	25486	11	W	AAEX03022526.1	0	1525	+
585	chrUn_JH373777	0	1676	1	W	AAEX03022527.1	0	1676	+
585	chrUn_JH373777	1686	7404	3	W	AAEX03022528.1	0	5718	+
585	chrUn_JH373777	8673	10580	5	W	AAEX03022529.1	0	1907	+
585	chrUn_JH373777	15229	16662	7	W	AAEX03022530.1	0	1433	+
585	chrUn_JH373777	17325	20168	9	W	AAEX03022531.1	0	2843	+
585	chrUn_JH373777	20285	21948	11	W	AAEX03022532.1	0	1663	+
585	chrUn_JH373777	23927	25423	13	W	AAEX03022533.1	0	1496	+
585	chrUn_JH373777	32182	33999	15	W	AAEX03022534.1	0	1817	+
585	chrUn_JH373778	0	8478	1	W	AAEX03022535.1	0	8478	+
585	chrUn_JH373778	10956	21006	3	W	AAEX03022536.1	0	10050	+
585	chrUn_JH373779	0	7464	1	W	AAEX03022537.1	0	7464	+
585	chrUn_JH373779	9403	17029	3	W	AAEX03022538.1	0	7626	+
585	chrUn_JH373779	18303	21731	5	W	AAEX03022539.1	0	3428	+
585	chrUn_JH373780	0	7299	1	W	AAEX03022540.1	0	7299	+
585	chrUn_JH373780	7548	11331	3	W	AAEX03022541.1	0	3783	+
585	chrUn_JH373780	11462	18890	5	W	AAEX03022542.1	0	7428	+
585	chrUn_JH373781	0	12224	1	W	AAEX03022543.1	0	12224	+
585	chrUn_JH373781	12277	14273	3	W	AAEX03022544.1	0	1996	+
585	chrUn_JH373781	15429	16822	5	W	AAEX03022545.1	0	1393	+
585	chrUn_JH373781	20647	22240	7	W	AAEX03022546.1	0	1593	+
585	chrUn_JH373781	23634	24853	9	W	AAEX03022547.1	0	1219	+
585	chrUn_JH373782	0	2003	1	W	AAEX03022548.1	0	2003	+
585	chrUn_JH373782	4562	5945	3	W	AAEX03022549.1	0	1383	+
585	chrUn_JH373782	9782	17419	5	W	AAEX03022550.1	0	7637	+
585	chrUn_JH373782	18062	19288	7	W	AAEX03022551.1	0	1226	+
585	chrUn_JH373782	19298	22343	9	W	AAEX03022552.1	0	3045	+
585	chrUn_JH373782	23216	24485	11	W	AAEX03022553.1	0	1269	+
585	chrUn_JH373782	26014	27860	13	W	AAEX03022554.1	0	1846	+
585	chrUn_JH373783	0	9404	1	W	AAEX03022556.1	0	9404	+
585	chrUn_JH373783	9745	18737	3	W	AAEX03022557.1	0	8992	+
585	chrUn_JH373784	0	11200	1	W	AAEX03022558.1	0	11200	+
585	chrUn_JH373784	12187	13289	3	W	AAEX03022559.1	0	1102	+
585	chrUn_JH373784	14842	17920	5	W	AAEX03022560.1	0	3078	+
585	chrUn_JH373784	19170	20831	7	W	AAEX03022561.1	0	1661	+
585	chrUn_JH373784	26137	27458	9	W	AAEX03022562.1	0	1321	+
585	chrUn_JH373785	0	1197	1	W	AAEX03022563.1	0	1197	+
585	chrUn_JH373785	3344	5008	3	W	AAEX03022564.1	0	1664	+
585	chrUn_JH373785	5489	19204	5	W	AAEX03022565.1	0	13715	+
585	chrUn_JH373785	25620	27404	7	W	AAEX03022566.1	0	1784	+
585	chrUn_JH373786	0	9497	1	W	AAEX03022567.1	0	9497	+
585	chrUn_JH373786	9911	18771	3	W	AAEX03022568.1	0	8860	+
585	chrUn_JH373787	0	1103	1	W	AAEX03022569.1	0	1103	+
585	chrUn_JH373787	2444	3577	3	W	AAEX03022570.1	0	1133	+
585	chrUn_JH373787	7465	9758	5	W	AAEX03022571.1	0	2293	+
585	chrUn_JH373787	9768	12240	7	W	AAEX03022572.1	0	2472	+
585	chrUn_JH373787	12250	14474	9	W	AAEX03022573.1	0	2224	+
585	chrUn_JH373787	15567	18220	11	W	AAEX03022574.1	0	2653	+
585	chrUn_JH373787	23244	24451	13	W	AAEX03022575.1	0	1207	+
585	chrUn_JH373787	24461	27771	15	W	AAEX03022576.1	0	3310	+
585	chrUn_JH373787	28189	30129	17	W	AAEX03022577.1	0	1940	+
585	chrUn_JH373788	0	11118	1	W	AAEX03022580.1	0	11118	+
585	chrUn_JH373788	12600	19761	3	W	AAEX03022581.1	0	7161	+
585	chrUn_JH373789	0	1685	1	W	AAEX03022583.1	0	1685	+
585	chrUn_JH373789	1695	3986	3	W	AAEX03022584.1	0	2291	+
585	chrUn_JH373789	4684	6035	5	W	AAEX03022585.1	0	1351	+
585	chrUn_JH373789	6045	7893	7	W	AAEX03022586.1	0	1848	+
585	chrUn_JH373789	7903	9523	9	W	AAEX03022587.1	0	1620	+
585	chrUn_JH373789	9533	10669	11	W	AAEX03022588.1	0	1136	+
585	chrUn_JH373789	10753	15012	13	W	AAEX03022589.1	0	4259	+
585	chrUn_JH373789	15352	17896	15	W	AAEX03022590.1	0	2544	+
585	chrUn_JH373789	18856	20358	17	W	AAEX03022591.1	0	1502	+
585	chrUn_JH373790	0	10822	1	W	AAEX03022593.1	0	10822	+
585	chrUn_JH373790	13664	21046	3	W	AAEX03022594.1	0	7382	+
585	chrUn_JH373791	0	4238	1	W	AAEX03022595.1	0	4238	+
585	chrUn_JH373791	4248	6109	3	W	AAEX03022596.1	0	1861	+
585	chrUn_JH373791	6656	11990	5	W	AAEX03022597.1	0	5334	+
585	chrUn_JH373791	12000	14380	7	W	AAEX03022598.1	0	2380	+
585	chrUn_JH373791	14390	15928	9	W	AAEX03022599.1	0	1538	+
585	chrUn_JH373791	16283	17690	11	W	AAEX03022600.1	0	1407	+
585	chrUn_JH373791	17700	19138	13	W	AAEX03022601.1	0	1438	+
585	chrUn_JH373792	0	1586	1	W	AAEX03022602.1	0	1586	+
585	chrUn_JH373792	3338	4700	3	W	AAEX03022603.1	0	1362	+
585	chrUn_JH373792	6226	8821	5	W	AAEX03022604.1	0	2595	+
585	chrUn_JH373792	10840	23451	7	W	AAEX03022605.1	0	12611	+
585	chrUn_JH373793	0	1434	1	W	AAEX03022607.1	0	1434	+
585	chrUn_JH373793	2293	9599	3	W	AAEX03022608.1	0	7306	+
585	chrUn_JH373793	15191	22039	5	W	AAEX03022609.1	0	6848	+
585	chrUn_JH373793	25697	27049	7	W	AAEX03022610.1	0	1352	+
585	chrUn_JH373793	27492	28668	9	W	AAEX03022611.1	0	1176	+
585	chrUn_JH373794	0	9664	1	W	AAEX03022612.1	0	9664	+
585	chrUn_JH373794	9988	18406	3	W	AAEX03022613.1	0	8418	+
585	chrUn_JH373795	0	7530	1	W	AAEX03022614.1	0	7530	+
585	chrUn_JH373795	7762	10294	3	W	AAEX03022615.1	0	2532	+
585	chrUn_JH373795	11086	19089	5	W	AAEX03022616.1	0	8003	+
585	chrUn_JH373796	0	14010	1	W	AAEX03022617.1	0	14010	+
585	chrUn_JH373796	14499	18501	3	W	AAEX03022618.1	0	4002	+
585	chrUn_JH373797	0	1388	1	W	AAEX03022619.1	0	1388	+
585	chrUn_JH373797	3137	5542	3	W	AAEX03022620.1	0	2405	+
585	chrUn_JH373797	7399	9052	5	W	AAEX03022621.1	0	1653	+
585	chrUn_JH373797	9800	17812	7	W	AAEX03022622.1	0	8012	+
585	chrUn_JH373797	19566	24093	9	W	AAEX03022623.1	0	4527	+
585	chrUn_JH373798	0	1507	1	W	AAEX03022625.1	0	1507	+
585	chrUn_JH373798	2959	14090	3	W	AAEX03022626.1	0	11131	+
585	chrUn_JH373798	14743	17216	5	W	AAEX03022627.1	0	2473	+
585	chrUn_JH373798	21136	22413	7	W	AAEX03022628.1	0	1277	+
585	chrUn_JH373798	22912	24500	9	W	AAEX03022629.1	0	1588	+
585	chrUn_JH373799	0	1451	1	W	AAEX03022631.1	0	1451	+
585	chrUn_JH373799	3180	4975	3	W	AAEX03022632.1	0	1795	+
585	chrUn_JH373799	6460	8749	5	W	AAEX03022633.1	0	2289	+
585	chrUn_JH373799	8858	10248	7	W	AAEX03022634.1	0	1390	+
585	chrUn_JH373799	11068	18341	9	W	AAEX03022635.1	0	7273	+
585	chrUn_JH373799	18351	19995	11	W	AAEX03022636.1	0	1644	+
585	chrUn_JH373799	24145	26194	13	W	AAEX03022637.1	0	2049	+
585	chrUn_JH373800	0	1399	1	W	AAEX03022638.1	0	1399	+
585	chrUn_JH373800	2560	3886	3	W	AAEX03022639.1	0	1326	+
585	chrUn_JH373800	4586	6076	5	W	AAEX03022640.1	0	1490	+
585	chrUn_JH373800	6222	7772	7	W	AAEX03022641.1	0	1550	+
585	chrUn_JH373800	7782	9333	9	W	AAEX03022642.1	0	1551	+
585	chrUn_JH373800	9343	15841	11	W	AAEX03022643.1	0	6498	+
585	chrUn_JH373800	17111	18709	13	W	AAEX03022644.1	0	1598	+
585	chrUn_JH373800	25194	26589	15	W	AAEX03022645.1	0	1395	+
585	chrUn_JH373800	28494	29578	17	W	AAEX03022646.1	0	1084	+
585	chrUn_JH373801	0	6546	1	W	AAEX03022647.1	0	6546	+
585	chrUn_JH373801	6807	8797	3	W	AAEX03022648.1	0	1990	+
585	chrUn_JH373801	9015	10067	5	W	AAEX03022649.1	0	1052	+
585	chrUn_JH373801	10125	18426	7	W	AAEX03022650.1	0	8301	+
585	chrUn_JH373802	0	1102	1	W	AAEX03022652.1	0	1102	+
585	chrUn_JH373802	3591	6015	3	W	AAEX03022653.1	0	2424	+
585	chrUn_JH373802	9817	11453	5	W	AAEX03022654.1	0	1636	+
585	chrUn_JH373802	12118	15073	7	W	AAEX03022655.1	0	2955	+
585	chrUn_JH373802	17248	19064	9	W	AAEX03022656.1	0	1816	+
585	chrUn_JH373802	19074	25302	11	W	AAEX03022657.1	0	6228	+
585	chrUn_JH373802	25312	27028	13	W	AAEX03022658.1	0	1716	+
585	chrUn_JH373803	0	8945	1	W	AAEX03022660.1	0	8945	+
585	chrUn_JH373803	9789	18671	3	W	AAEX03022661.1	0	8882	+
585	chrUn_JH373804	0	8529	1	W	AAEX03022662.1	0	8529	+
585	chrUn_JH373804	8644	9657	3	W	AAEX03022663.1	0	1013	+
585	chrUn_JH373804	9876	18124	5	W	AAEX03022664.1	0	8248	+
585	chrUn_JH373805	0	1527	1	W	AAEX03022665.1	0	1527	+
585	chrUn_JH373805	3417	5488	3	W	AAEX03022666.1	0	2071	+
585	chrUn_JH373805	6749	8294	5	W	AAEX03022667.1	0	1545	+
585	chrUn_JH373805	9223	21848	7	W	AAEX03022668.1	0	12625	+
585	chrUn_JH373806	0	11228	1	W	AAEX03022669.1	0	11228	+
585	chrUn_JH373806	11238	17768	3	W	AAEX03022670.1	0	6530	+
585	chrUn_JH373807	0	2676	1	W	AAEX03022671.1	0	2676	+
585	chrUn_JH373807	7183	8969	3	W	AAEX03022672.1	0	1786	+
585	chrUn_JH373807	15421	18023	5	W	AAEX03022673.1	0	2602	+
585	chrUn_JH373807	21888	26708	7	W	AAEX03022674.1	0	4820	+
585	chrUn_JH373807	26718	27766	9	W	AAEX03022675.1	0	1048	+
585	chrUn_JH373807	28867	31868	11	W	AAEX03022676.1	0	3001	+
585	chrUn_JH373807	37251	39045	13	W	AAEX03022677.1	0	1794	+
585	chrUn_JH373808	0	13466	1	W	AAEX03022678.1	0	13466	+
585	chrUn_JH373808	13514	17751	3	W	AAEX03022679.1	0	4237	+
585	chrUn_JH373809	0	3691	1	W	AAEX03022680.1	0	3691	+
585	chrUn_JH373809	4727	8505	3	W	AAEX03022681.1	0	3778	+
585	chrUn_JH373809	9124	11116	5	W	AAEX03022682.1	0	1992	+
585	chrUn_JH373809	12355	19320	7	W	AAEX03022683.1	0	6965	+
585	chrUn_JH373809	22388	23605	9	W	AAEX03022684.1	0	1217	+
585	chrUn_JH373810	0	1359	1	W	AAEX03022685.1	0	1359	+
585	chrUn_JH373810	1416	6877	3	W	AAEX03022686.1	0	5461	+
585	chrUn_JH373810	6887	13283	5	W	AAEX03022687.1	0	6396	+
585	chrUn_JH373810	13767	14972	7	W	AAEX03022688.1	0	1205	+
585	chrUn_JH373810	15204	16735	9	W	AAEX03022689.1	0	1531	+
585	chrUn_JH373810	16745	18435	11	W	AAEX03022690.1	0	1690	+
585	chrUn_JH373811	0	9818	1	W	AAEX03022693.1	0	9818	+
585	chrUn_JH373811	10219	11345	3	W	AAEX03022694.1	0	1126	+
585	chrUn_JH373811	11667	12817	5	W	AAEX03022695.1	0	1150	+
585	chrUn_JH373811	13012	15866	7	W	AAEX03022696.1	0	2854	+
585	chrUn_JH373811	17297	19944	9	W	AAEX03022697.1	0	2647	+
585	chrUn_JH373812	0	10597	1	W	AAEX03022698.1	0	10597	+
585	chrUn_JH373812	11462	18448	3	W	AAEX03022699.1	0	6986	+
585	chrUn_JH373813	0	1833	1	W	AAEX03022700.1	0	1833	+
585	chrUn_JH373813	2676	5243	3	W	AAEX03022701.1	0	2567	+
585	chrUn_JH373813	6777	9326	5	W	AAEX03022702.1	0	2549	+
585	chrUn_JH373813	11236	13986	7	W	AAEX03022703.1	0	2750	+
585	chrUn_JH373813	14710	16263	9	W	AAEX03022704.1	0	1553	+
585	chrUn_JH373813	17169	23498	11	W	AAEX03022705.1	0	6329	+
585	chrUn_JH373814	0	9441	1	W	AAEX03022708.1	0	9441	+
585	chrUn_JH373814	9686	17741	3	W	AAEX03022709.1	0	8055	+
585	chrUn_JH373815	0	8851	1	W	AAEX03022710.1	0	8851	+
585	chrUn_JH373815	8861	17503	3	W	AAEX03022711.1	0	8642	+
585	chrUn_JH373816	0	5424	1	W	AAEX03022714.1	0	5424	+
585	chrUn_JH373816	5618	17604	3	W	AAEX03022715.1	0	11986	+
585	chrUn_JH373817	0	1692	1	W	AAEX03022716.1	0	1692	+
585	chrUn_JH373817	3429	5848	3	W	AAEX03022717.1	0	2419	+
585	chrUn_JH373817	6455	10271	5	W	AAEX03022718.1	0	3816	+
585	chrUn_JH373817	10281	13361	7	W	AAEX03022719.1	0	3080	+
585	chrUn_JH373817	16833	21958	9	W	AAEX03022720.1	0	5125	+
585	chrUn_JH373817	26624	27876	11	W	AAEX03022721.1	0	1252	+
585	chrUn_JH373818	0	5536	1	W	AAEX03022722.1	0	5536	+
585	chrUn_JH373818	7062	18906	3	W	AAEX03022723.1	0	11844	+
585	chrUn_JH373819	0	6411	1	W	AAEX03022725.1	0	6411	+
585	chrUn_JH373819	6703	17657	3	W	AAEX03022726.1	0	10954	+
585	chrUn_JH373820	0	1573	1	W	AAEX03022727.1	0	1573	+
585	chrUn_JH373820	3042	4541	3	W	AAEX03022728.1	0	1499	+
585	chrUn_JH373820	5517	7206	5	W	AAEX03022729.1	0	1689	+
585	chrUn_JH373820	7260	9091	7	W	AAEX03022730.1	0	1831	+
585	chrUn_JH373820	9726	12322	9	W	AAEX03022731.1	0	2596	+
585	chrUn_JH373820	12332	14353	11	W	AAEX03022732.1	0	2021	+
585	chrUn_JH373820	14363	19470	13	W	AAEX03022733.1	0	5107	+
585	chrUn_JH373820	21786	22831	15	W	AAEX03022734.1	0	1045	+
585	chrUn_JH373821	0	12263	1	W	AAEX03022736.1	0	12263	+
585	chrUn_JH373821	12334	17335	3	W	AAEX03022737.1	0	5001	+
585	chrUn_JH373822	0	10079	1	W	AAEX03022746.1	0	10079	+
585	chrUn_JH373822	10799	12113	3	W	AAEX03022747.1	0	1314	+
585	chrUn_JH373822	12400	16178	5	W	AAEX03022748.1	0	3778	+
585	chrUn_JH373822	16811	18717	7	W	AAEX03022749.1	0	1906	+
585	chrUn_JH373823	0	10808	1	W	AAEX03022750.1	0	10808	+
585	chrUn_JH373823	11797	12538	3	W	AAEX03022751.1	0	741	+
585	chrUn_JH373823	12932	13688	5	W	AAEX03022752.1	0	756	+
585	chrUn_JH373823	14538	19288	7	W	AAEX03022753.1	0	4750	+
585	chrUn_JH373824	0	14017	1	W	AAEX03022757.1	0	14017	+
585	chrUn_JH373824	14898	17856	3	W	AAEX03022758.1	0	2958	+
585	chrUn_JH373825	0	7970	1	W	AAEX03022762.1	0	7970	+
585	chrUn_JH373825	11422	20219	3	W	AAEX03022763.1	0	8797	+
585	chrUn_JH373826	0	4828	1	W	AAEX03022765.1	0	4828	+
585	chrUn_JH373826	6433	12048	3	W	AAEX03022766.1	0	5615	+
585	chrUn_JH373826	12575	16010	5	W	AAEX03022767.1	0	3435	+
585	chrUn_JH373826	17170	20014	7	W	AAEX03022768.1	0	2844	+
585	chrUn_JH373827	0	3154	1	W	AAEX03022769.1	0	3154	+
585	chrUn_JH373827	3164	6261	3	W	AAEX03022770.1	0	3097	+
585	chrUn_JH373827	6614	9018	5	W	AAEX03022771.1	0	2404	+
585	chrUn_JH373827	9134	10238	7	W	AAEX03022772.1	0	1104	+
585	chrUn_JH373827	11229	12476	9	W	AAEX03022773.1	0	1247	+
585	chrUn_JH373827	13862	19512	11	W	AAEX03022774.1	0	5650	+
585	chrUn_JH373828	0	6029	1	W	AAEX03022775.1	0	6029	+
585	chrUn_JH373828	7284	17905	3	W	AAEX03022776.1	0	10621	+
585	chrUn_JH373829	0	1572	1	W	AAEX03022779.1	0	1572	+
585	chrUn_JH373829	2309	3746	3	W	AAEX03022780.1	0	1437	+
585	chrUn_JH373829	3756	6118	5	W	AAEX03022781.1	0	2362	+
585	chrUn_JH373829	6409	8369	7	W	AAEX03022782.1	0	1960	+
585	chrUn_JH373829	12833	19868	9	W	AAEX03022783.1	0	7035	+
585	chrUn_JH373829	21072	23321	11	W	AAEX03022784.1	0	2249	+
585	chrUn_JH373830	0	2499	1	W	AAEX03022789.1	0	2499	+
585	chrUn_JH373830	4355	6792	3	W	AAEX03022790.1	0	2437	+
585	chrUn_JH373830	7252	9084	5	W	AAEX03022791.1	0	1832	+
585	chrUn_JH373830	15544	16871	7	W	AAEX03022792.1	0	1327	+
585	chrUn_JH373830	16993	22018	9	W	AAEX03022793.1	0	5025	+
585	chrUn_JH373830	23324	25343	11	W	AAEX03022794.1	0	2019	+
585	chrUn_JH373830	27327	28718	13	W	AAEX03022795.1	0	1391	+
585	chrUn_JH373831	0	3379	1	W	AAEX03022796.1	0	3379	+
585	chrUn_JH373831	3389	5494	3	W	AAEX03022797.1	0	2105	+
585	chrUn_JH373831	5504	16534	5	W	AAEX03022798.1	0	11030	+
585	chrUn_JH373832	0	1552	1	W	AAEX03022799.1	0	1552	+
585	chrUn_JH373832	2659	5280	3	W	AAEX03022800.1	0	2621	+
585	chrUn_JH373832	10576	12367	5	W	AAEX03022801.1	0	1791	+
585	chrUn_JH373832	12556	17318	7	W	AAEX03022802.1	0	4762	+
585	chrUn_JH373832	17605	19362	9	W	AAEX03022803.1	0	1757	+
585	chrUn_JH373832	19420	20719	11	W	AAEX03022804.1	0	1299	+
585	chrUn_JH373832	20776	21944	13	W	AAEX03022805.1	0	1168	+
585	chrUn_JH373832	22606	24152	15	W	AAEX03022806.1	0	1546	+
585	chrUn_JH373833	0	3382	1	W	AAEX03022807.1	0	3382	+
585	chrUn_JH373833	3964	5351	3	W	AAEX03022808.1	0	1387	+
585	chrUn_JH373833	5361	13243	5	W	AAEX03022809.1	0	7882	+
585	chrUn_JH373833	14557	16449	7	W	AAEX03022810.1	0	1892	+
585	chrUn_JH373833	37804	39754	9	W	AAEX03022811.1	0	1950	+
585	chrUn_JH373834	0	7106	1	W	AAEX03022812.1	0	7106	+
585	chrUn_JH373834	8943	18305	3	W	AAEX03022813.1	0	9362	+
